tractkids,pop2010,percent_of_kids,povertyrate,,,,,POP2010,"Population, tract total"
91.51,1851,0.049438142,18.1,,,,,,
77.4,1566,0.049425287,10.9,,,,,,
58.7,1188,0.049410774,5.3,,,,,,
82.13,1667,0.049268146,9,,,,,,
92.61,1882,0.049208289,2.8,,,,,,
96.95,1971,0.049188229,14.9,,,,,,
100,2035,0.049140049,8.5,,,,,,
83.76,1707,0.049068541,4.7,,,,,,
100,2041,0.04899559,17.2,,,,,,
98.95,2021,0.04896091,18.6,,,,,,
48.58,993,0.048922457,40,,,,,,
100,2051,0.048756704,46.9,,,,,,
100,2052,0.048732943,12,,,,,,
89.13,1832,0.048651747,16,,,,,,
63.74,1311,0.048619375,10.7,,,,,,
56.97,1175,0.048485106,19.8,,,,,,
100,2064,0.048449612,13.6,,,,,,
88.47,1828,0.048397155,23.2,,,,,,
99.36,2055,0.048350365,9.6,,,,,,
90.17,1867,0.048296733,44.3,,,,,,
100,2071,0.048285852,8.3,,,,,,
89.78,1860,0.048268817,13.2,,,,,,
92.94,1927,0.04823041,7,,,,,,
95.83,1990,0.048155779,7.5,,,,,,
99.87,2075,0.04813012,14.6,,,,,,
87.18,1813,0.048086045,61.1,,,,,,
60.22,1253,0.048060654,10.1,,,,,,
100,2083,0.048007681,42.6,,,,,,
100,2083,0.048007681,10.2,,,,,,
99.67,2078,0.047964389,29.5,,,,,,
82.54,1726,0.047821553,22.1,,,,,,
75.44,1582,0.047686473,34.5,,,,,,
93.95,1974,0.047593718,6.6,,,,,,
80.19,1687,0.047534084,21.7,,,,,,
96.24,2025,0.047525926,18.7,,,,,,
70.06,1476,0.047466125,10.7,,,,,,
76.3,1608,0.047450249,17.4,,,,,,
100,2111,0.047370914,3.5,,,,,,
82.11,1738,0.047243959,18.2,,,,,,
98.79,2101,0.047020466,5.5,,,,,,
73.03,1556,0.046934447,11.6,,,,,,
100,2132,0.046904315,17.2,,,,,,
78.7,1678,0.046901073,7.3,,,,,,
88.65,1895,0.046781003,7.8,,,,,,
92.91,1994,0.046594784,5.8,,,,,,
100,2147,0.046576619,9.6,,,,,,
87.87,1887,0.046565978,16.3,,,,,,
87.5,1880,0.046542553,15.9,,,,,,
81.51,1760,0.0463125,25,,,,,,
96.78,2092,0.04626195,6.4,,,,,,
76.4,1654,0.046191052,21.9,,,,,,
62.79,1361,0.046135195,29.5,,,,,,
92.69,2010,0.046114428,10,,,,,,
87.58,1901,0.046070489,13.4,,,,,,
55.3,1206,0.045854063,5.3,,,,,,
99.78,2179,0.045791648,34.1,,,,,,
74.68,1640,0.045536585,9.9,,,,,,
100,2197,0.045516614,42.4,,,,,,
99.59,2191,0.045454131,11.3,,,,,,
83.82,1846,0.045406284,9,,,,,,
84.7,1866,0.045391211,18.7,,,,,,
91.39,2014,0.045377358,10.5,,,,,,
96,2119,0.045304389,21.9,,,,,,
99,2186,0.045288198,15.6,,,,,,
95.98,2125,0.045167059,20.1,,,,,,
100,2215,0.045146727,11,,,,,,
100,2221,0.045024764,37.7,,,,,,
94.7,2105,0.044988124,16.7,,,,,,
76.86,1710,0.044947368,13.5,,,,,,
100,2225,0.04494382,5.7,,,,,,
100,2226,0.04492363,7.6,,,,,,
93.58,2088,0.044818008,21.2,,,,,,
92.21,2059,0.044783876,16.4,,,,,,
79.93,1785,0.044778711,9.7,,,,,,
70.73,1580,0.044765823,7.6,,,,,,
68.83,1544,0.044579016,20,,,,,,
74.9,1682,0.044530321,17.7,,,,,,
52.85,1190,0.044411765,22.2,,,,,,
100,2253,0.044385264,34.5,,,,,,
97.91,2206,0.0443835,14,,,,,,
98.51,2221,0.044353895,11.7,,,,,,
88.04,1990,0.044241206,20.3,,,,,,
100,2264,0.044169611,15.9,,,,,,
93.78,2134,0.043945642,16.8,,,,,,
94.22,2149,0.043843648,10.4,,,,,,
81.19,1854,0.043791802,9.7,,,,,,
94.45,2157,0.043787668,18.9,,,,,,
100,2294,0.043591979,26.5,,,,,,
99.84,2291,0.043579223,3,,,,,,
74.71,1715,0.043562682,11.5,,,,,,
79.2,1819,0.043540407,17.9,,,,,,
90.77,2092,0.043389101,17.2,,,,,,
92.87,2141,0.043376927,11.1,,,,,,
55.08,1270,0.043370079,12.9,,,,,,
68.62,1583,0.043348073,24,,,,,,
79.54,1837,0.043298857,5,,,,,,
45.68,1055,0.043298578,36.3,,,,,,
78.73,1822,0.043210757,12.4,,,,,,
84.32,1955,0.043130435,5.5,,,,,,
99.5,2308,0.043110919,13.8,,,,,,
98.16,2278,0.04309043,31.9,,,,,,
72.19,1678,0.043021454,22.5,,,,,,
99.67,2321,0.042942697,12.3,,,,,,
90.81,2122,0.042794533,4.8,,,,,,
84.51,1975,0.042789873,6,,,,,,
88.67,2077,0.042691382,30.9,,,,,,
77.32,1814,0.042624035,40.3,,,,,,
87.72,2058,0.042623907,8,,,,,,
65.74,1544,0.04257772,13.4,,,,,,
100,2353,0.042498938,11.2,,,,,,
62.55,1476,0.042378049,17,,,,,,
55.53,1311,0.042356979,33.2,,,,,,
99.29,2349,0.042269051,34.6,,,,,,
100,2367,0.042247571,6.1,,,,,,
81.02,1922,0.042154006,8.9,,,,,,
82.81,1965,0.042142494,9.3,,,,,,
57.73,1375,0.041985455,2.5,,,,,,
98.87,2355,0.041983015,10.3,,,,,,
91.75,2187,0.041952446,43.1,,,,,,
97.84,2336,0.041883562,11.3,,,,,,
76.49,1833,0.041729405,14,,,,,,
80.07,1919,0.041724857,22.3,,,,,,
51.43,1233,0.041711273,11.9,,,,,,
78.15,1874,0.041702241,20,,,,,,
88.85,2131,0.04169404,16.5,,,,,,
99.93,2397,0.041689612,37.6,,,,,,
75.6,1821,0.041515651,18.2,,,,,,
79.48,1918,0.041438999,17,,,,,,
69.76,1685,0.041400593,15.4,,,,,,
59.84,1446,0.041383126,27.3,,,,,,
85.24,2062,0.041338506,13.6,,,,,,
98.58,2391,0.041229611,12.3,,,,,,
89.37,2174,0.041108556,28.7,,,,,,
99.97,2432,0.041106086,28.2,,,,,,
100,2435,0.041067762,10,,,,,,
74.31,1812,0.041009934,41.1,,,,,,
90.34,2204,0.040989111,21.8,,,,,,
83.59,2040,0.04097549,34.4,,,,,,
81.86,2002,0.040889111,4.2,,,,,,
40.73,998,0.040811623,21.5,,,,,,
71.78,1765,0.040668555,9.9,,,,,,
97.37,2398,0.040604671,26.5,,,,,,
90.26,2224,0.040584532,10.4,,,,,,
88.28,2179,0.040513997,7.4,,,,,,
61.74,1524,0.040511811,18.1,,,,,,
77.29,1908,0.040508386,20.6,,,,,,
33.14,819,0.04046398,4.6,,,,,,
53.33,1318,0.040462822,13.9,,,,,,
99.75,2466,0.040450122,22.5,,,,,,
99.26,2457,0.04039886,32.5,,,,,,
72.39,1800,0.040216667,13.5,,,,,,
100,2488,0.040192926,26.8,,,,,,
60.83,1516,0.04012533,6.2,,,,,,
70.55,1760,0.040085227,8.5,,,,,,
92.37,2308,0.040021664,15.3,,,,,,
56.71,1417,0.040021171,26.9,,,,,,
100,2502,0.039968026,16.6,,,,,,
76.9,1925,0.039948052,4.3,,,,,,
79.52,1991,0.039939729,12.3,,,,,,
56.95,1426,0.039936886,30.5,,,,,,
64.84,1625,0.039901538,14,,,,,,
80.11,2008,0.039895418,13.4,,,,,,
65.48,1645,0.039805471,17.5,,,,,,
100,2516,0.039745628,42.5,,,,,,
79.87,2011,0.039716559,7.1,,,,,,
52.41,1324,0.039584592,41.3,,,,,,
99.23,2512,0.039502389,10.7,,,,,,
84.94,2151,0.03948861,6.3,,,,,,
62.31,1579,0.039461685,11.5,,,,,,
83.97,2128,0.039459586,14.7,,,,,,
82.54,2108,0.039155598,23.3,,,,,,
73.79,1896,0.038918776,25.4,,,,,,
98.33,2527,0.038911753,1.2,,,,,,
56.45,1451,0.038904204,11.6,,,,,,
54.41,1399,0.038892066,41.3,,,,,,
99.85,2568,0.038882399,8.1,,,,,,
57.21,1472,0.038865489,32.3,,,,,,
91.97,2367,0.038855091,8.5,,,,,,
85.83,2209,0.038854685,24.4,,,,,,
60.52,1564,0.038695652,11.5,,,,,,
83.98,2190,0.038347032,22,,,,,,
82.74,2162,0.03827012,13.2,,,,,,
41.94,1096,0.038266423,19.5,,,,,,
90.55,2369,0.038222879,19.8,,,,,,
85.7,2248,0.038122776,11.8,,,,,,
95.76,2513,0.03810585,12.9,,,,,,
53.64,1411,0.038015592,18.4,,,,,,
98.35,2588,0.038002318,18.9,,,,,,
100,2637,0.037921881,13.6,,,,,,
79.87,2107,0.037906977,6.8,,,,,,
66.7,1761,0.037876207,4.2,,,,,,
60.93,1614,0.037750929,6.9,,,,,,
65.44,1736,0.037695853,14.7,,,,,,
79.86,2119,0.037687588,21.9,,,,,,
78.55,2088,0.037619732,17.3,,,,,,
86.22,2294,0.037585004,28.6,,,,,,
99.98,2668,0.037473763,68,,,,,,
67.64,1810,0.037370166,13.3,,,,,,
52.68,1412,0.037308782,8.7,,,,,,
86.73,2339,0.037079949,8.8,,,,,,
77.29,2102,0.036769743,13.6,,,,,,
99.9,2717,0.036768495,13.5,,,,,,
85.42,2325,0.036739785,5.9,,,,,,
68.28,1859,0.036729424,40.9,,,,,,
47.59,1297,0.036692367,29.9,,,,,,
0.11,3,0.036666667,0,,,,,,
100,2729,0.036643459,19.1,,,,,,
70.97,1937,0.036639133,14.3,,,,,,
79.87,2186,0.036537054,40.5,,,,,,
100,2745,0.036429872,36.6,,,,,,
65.83,1816,0.03625,12.8,,,,,,
45.66,1260,0.036238095,12.2,,,,,,
99.47,2756,0.036092163,16.2,,,,,,
98.98,2750,0.035992727,50.6,,,,,,
98.62,2740,0.035992701,12.6,,,,,,
17.18,479,0.035866388,13.6,,,,,,
98.78,2759,0.035802827,35.9,,,,,,
50.91,1422,0.035801688,14.9,,,,,,
69.15,1932,0.035791925,14.7,,,,,,
100,2795,0.035778175,13.6,,,,,,
64.64,1807,0.035771998,9.8,,,,,,
96.32,2693,0.035766803,14.5,,,,,,
96.44,2698,0.035744996,20.6,,,,,,
100,2798,0.035739814,27.2,,,,,,
99.52,2785,0.035734291,10.2,,,,,,
51.77,1449,0.035728088,14,,,,,,
53.94,1510,0.035721854,10.7,,,,,,
66.61,1865,0.035715818,17,,,,,,
87.2,2442,0.035708436,18.1,,,,,,
82.28,2306,0.035680833,17.3,,,,,,
99.79,2797,0.035677512,23.8,,,,,,
89.56,2518,0.035567911,7,,,,,,
59.5,1676,0.035501193,6.3,,,,,,
95.93,2703,0.035490196,10.3,,,,,,
99.84,2815,0.03546714,19.2,,,,,,
99.75,2821,0.035359801,29.3,,,,,,
80.1,2268,0.03531746,13.3,,,,,,
64.03,1817,0.035239406,14.7,,,,,,
67.88,1928,0.035207469,7.1,,,,,,
74.51,2117,0.035196032,14.6,,,,,,
71.3,2030,0.035123153,12.3,,,,,,
67.44,1921,0.035106715,17,,,,,,
100,2850,0.035087719,16.6,,,,,,
69.48,1981,0.035073195,15.9,,,,,,
54.79,1563,0.035054383,8.8,,,,,,
93.06,2655,0.035050847,14,,,,,,
95.95,2738,0.035043828,7.5,,,,,,
56.17,1603,0.035040549,24,,,,,,
49.01,1399,0.035032166,15.1,,,,,,
100,2856,0.035014006,5.3,,,,,,
62.08,1774,0.034994363,11.6,,,,,,
76.78,2195,0.034979499,20.8,,,,,,
68.79,1968,0.034954268,6.6,,,,,,
70.37,2016,0.034905754,14.2,,,,,,
84.23,2415,0.034877847,7.4,,,,,,
63.81,1835,0.034773842,13.7,,,,,,
95.47,2752,0.034691134,5.6,,,,,,
63.62,1839,0.034594889,8,,,,,,
92.13,2666,0.034557389,10.6,,,,,,
60.15,1744,0.034489679,40.9,,,,,,
60.59,1757,0.034484917,11.8,,,,,,
65.66,1907,0.034431044,7.5,,,,,,
89.47,2599,0.034424779,11.9,,,,,,
70.2,2051,0.034227206,11.4,,,,,,
66.14,1934,0.034198552,12.8,,,,,,
87.37,2560,0.034128906,13.4,,,,,,
65.56,1924,0.034074844,21.8,,,,,,
83.65,2457,0.034045584,21.2,,,,,,
43.13,1267,0.034041042,4,,,,,,
88,2588,0.034003091,7.6,,,,,,
32.06,944,0.033961864,65.2,,,,,,
55.4,1633,0.033925291,19.6,,,,,,
43.41,1281,0.033887588,18.1,,,,,,
68.1,2011,0.033863749,7.3,,,,,,
96.46,2852,0.033821879,18.2,,,,,,
56.1,1660,0.033795181,7.2,,,,,,
93.12,2758,0.033763597,18.2,,,,,,
94.27,2794,0.033740157,22,,,,,,
61.99,1840,0.033690217,32.4,,,,,,
76.68,2282,0.033602103,9.5,,,,,,
93.74,2790,0.033598566,12.6,,,,,,
97.69,2908,0.033593535,52.6,,,,,,
59.96,1790,0.033497207,31.6,,,,,,
87.31,2608,0.033477761,23.3,,,,,,
75.2,2247,0.033466845,6.1,,,,,,
61.13,1828,0.033440919,29.1,,,,,,
91.08,2726,0.033411592,13.6,,,,,,
98.21,2949,0.033302815,7.6,,,,,,
65.07,1957,0.033249872,11.4,,,,,,
40.53,1219,0.033248564,18.4,,,,,,
94.23,2835,0.033238095,6.5,,,,,,
79.04,2384,0.033154362,6.9,,,,,,
68.97,2081,0.03314272,10.6,,,,,,
61.89,1870,0.033096257,13.3,,,,,,
97.95,2961,0.033080041,27.7,,,,,,
43.56,1318,0.033050076,11,,,,,,
75.99,2300,0.03303913,10.5,,,,,,
78.22,2369,0.033018151,10.2,,,,,,
37.36,1133,0.032974404,9.1,,,,,,
75.57,2296,0.032913763,8.9,,,,,,
74.27,2259,0.032877379,9.3,,,,,,
92.87,2828,0.032839463,15.7,,,,,,
54.4,1657,0.032830416,20.4,,,,,,
71.43,2179,0.032781092,15.8,,,,,,
74.75,2282,0.032756354,27.1,,,,,,
43.46,1327,0.032750565,6.8,,,,,,
92.48,2827,0.032713123,13.3,,,,,,
56.47,1727,0.032698321,20.5,,,,,,
17.22,527,0.032675522,2.7,,,,,,
95,2908,0.032668501,12.7,,,,,,
59.12,1814,0.032590959,30.9,,,,,,
96.77,2975,0.032527731,7.9,,,,,,
83.62,2571,0.03252431,10.9,,,,,,
44.2,1362,0.032452276,19.1,,,,,,
61.23,1889,0.032413976,8.3,,,,,,
93.59,2888,0.03240651,8.7,,,,,,
63.95,1974,0.03239615,6,,,,,,
56.06,1731,0.032385904,44.4,,,,,,
73.52,2275,0.032316484,7.6,,,,,,
69.8,2163,0.032269995,5.9,,,,,,
90.54,2806,0.032266572,16.3,,,,,,
59.21,1841,0.032161869,13.7,,,,,,
90.85,2827,0.032136541,9.5,,,,,,
100,3113,0.032123354,7.3,,,,,,
72.79,2273,0.032023757,8.9,,,,,,
77.46,2419,0.032021496,11.3,,,,,,
100,3126,0.031989763,10.5,,,,,,
98.76,3088,0.031981865,45.5,,,,,,
47.94,1500,0.03196,3.8,,,,,,
98.33,3079,0.031935693,8.2,,,,,,
68.91,2162,0.031873265,12.4,,,,,,
92.61,2907,0.031857585,16.8,,,,,,
57.13,1796,0.031809577,9.1,,,,,,
74.58,2347,0.031776736,11.4,,,,,,
81.16,2555,0.031765166,19.6,,,,,,
64.24,2025,0.031723457,14.2,,,,,,
47.04,1484,0.031698113,14.3,,,,,,
53.72,1695,0.031693215,9.9,,,,,,
45.14,1430,0.031566434,15.9,,,,,,
70.14,2223,0.031551957,18.7,,,,,,
67.56,2145,0.031496503,8.1,,,,,,
73.02,2320,0.031474138,14,,,,,,
80.24,2550,0.031466667,14.7,,,,,,
95.87,3054,0.031391618,8.6,,,,,,
64.07,2044,0.031345401,5.1,,,,,,
76.52,2447,0.031270944,18.1,,,,,,
33.49,1072,0.031240672,10,,,,,,
63.24,2028,0.031183432,12.8,,,,,,
76.19,2444,0.031174304,19,,,,,,
56.46,1814,0.031124587,11.5,,,,,,
50.98,1638,0.031123321,34.4,,,,,,
99.99,3213,0.031120448,12.5,,,,,,
84.48,2730,0.030945055,11.9,,,,,,
64.79,2099,0.03086708,7.9,,,,,,
93.9,3043,0.030857706,13.7,,,,,,
52.85,1713,0.030852306,15.7,,,,,,
84.82,2751,0.030832425,13.3,,,,,,
91.37,2964,0.030826586,21.5,,,,,,
54.94,1783,0.030813236,13,,,,,,
93.07,3021,0.03080768,17.6,,,,,,
65.93,2141,0.030794021,10.3,,,,,,
50.8,1651,0.030769231,22,,,,,,
100,3257,0.030703101,14.3,,,,,,
42.25,1377,0.030682643,21.8,,,,,,
96.61,3151,0.030660108,5.9,,,,,,
88.08,2874,0.030647182,14,,,,,,
93.65,3058,0.030624591,14.3,,,,,,
52.62,1723,0.030539756,10.1,,,,,,
57.32,1880,0.030489362,9.3,,,,,,
80.94,2659,0.030440015,11.8,,,,,,
71.89,2362,0.030436071,53.4,,,,,,
97.78,3213,0.030432617,3.5,,,,,,
74.91,2467,0.030364816,20.9,,,,,,
95.98,3165,0.030325434,7.2,,,,,,
86.82,2864,0.030314246,8.5,,,,,,
90.48,2989,0.030270994,19.2,,,,,,
87.94,2908,0.030240715,12.1,,,,,,
49.6,1641,0.030225472,68.2,,,,,,
100,3309,0.03022061,22.8,,,,,,
76.53,2537,0.03016555,20.6,,,,,,
75.84,2517,0.030131108,8.9,,,,,,
75.51,2507,0.030119665,15.8,,,,,,
91.47,3038,0.030108624,12.2,,,,,,
50.35,1673,0.030095637,10.6,,,,,,
73.1,2430,0.030082305,19.9,,,,,,
64.75,2153,0.030074315,9.7,,,,,,
52.38,1743,0.030051635,10.4,,,,,,
75.58,2517,0.030027811,9.6,,,,,,
51.36,1711,0.030017534,15.6,,,,,,
69.29,2310,0.029995671,5.7,,,,,,
90.11,3006,0.029976713,12.7,,,,,,
80.43,2684,0.029966468,20.2,,,,,,
76.83,2569,0.029906578,11.4,,,,,,
70.62,2363,0.029885738,8.8,,,,,,
76.52,2564,0.029843994,12,,,,,,
27.84,933,0.029839228,12.9,,,,,,
77.11,2589,0.0297837,18.7,,,,,,
68.34,2296,0.029764808,26,,,,,,
86.28,2900,0.029751724,18.7,,,,,,
35.31,1188,0.029722222,6.3,,,,,,
68.21,2299,0.029669421,31.8,,,,,,
51.54,1738,0.029654776,9.8,,,,,,
60.57,2043,0.029647577,19.9,,,,,,
59.01,1992,0.029623494,11.8,,,,,,
94.11,3178,0.029612964,17.6,,,,,,
75.02,2534,0.029605367,10.6,,,,,,
72.59,2453,0.029592336,8.3,,,,,,
61.26,2072,0.029565637,13.7,,,,,,
66.8,2261,0.029544449,16.7,,,,,,
60.78,2058,0.029533528,14.8,,,,,,
70.8,2405,0.029438669,6.6,,,,,,
54.75,1860,0.029435484,16.2,,,,,,
56.14,1910,0.02939267,9.8,,,,,,
60.25,2050,0.029390244,16.6,,,,,,
76.08,2589,0.029385863,23.1,,,,,,
94.88,3229,0.02938371,18.7,,,,,,
70.18,2394,0.029314954,11.4,,,,,,
77.54,2647,0.02929354,9.6,,,,,,
68.84,2351,0.029281157,4,,,,,,
46.32,1582,0.029279393,21.8,,,,,,
67.64,2311,0.029268715,14.7,,,,,,
61.86,2115,0.029248227,10.9,,,,,,
59.4,2033,0.029217905,11.3,,,,,,
82.33,2819,0.029205392,12,,,,,,
65.29,2237,0.02918641,7.6,,,,,,
54.6,1871,0.029182255,10.7,,,,,,
71.01,2435,0.029162218,21.2,,,,,,
52.51,1806,0.029075305,5.5,,,,,,
42.65,1469,0.029033356,11.5,,,,,,
62.71,2160,0.029032407,7.4,,,,,,
74.74,2579,0.028980225,9.1,,,,,,
92.64,3197,0.028977166,8.1,,,,,,
70.53,2436,0.028953202,9.7,,,,,,
77.13,2667,0.028920135,22.8,,,,,,
67.35,2329,0.028917991,13.8,,,,,,
82.2,2843,0.02891312,10,,,,,,
63.12,2186,0.028874657,7.2,,,,,,
55.93,1940,0.028829897,11.5,,,,,,
80.04,2782,0.028770669,21.9,,,,,,
80.1,2786,0.028750897,34,,,,,,
99.62,3476,0.028659379,28.2,,,,,,
74.92,2616,0.028639144,3.5,,,,,,
60.31,2110,0.028582938,5.3,,,,,,
81.76,2862,0.028567435,21.7,,,,,,
61.44,2151,0.028563459,14.5,,,,,,
44.35,1553,0.02855763,9.4,,,,,,
69.46,2436,0.028513957,6.7,,,,,,
29.88,1049,0.028484271,5.7,,,,,,
46.85,1646,0.02846294,17.5,,,,,,
53.58,1887,0.028394277,11.5,,,,,,
69.26,2444,0.028338789,6.8,,,,,,
66.73,2356,0.02832343,16.7,,,,,,
86.12,3045,0.02828243,18.4,,,,,,
44.23,1564,0.028280051,18.3,,,,,,
84.16,2980,0.028241611,7.2,,,,,,
64.83,2300,0.028186957,6.9,,,,,,
65.04,2309,0.028168038,30.2,,,,,,
100,3551,0.028161081,24.9,,,,,,
61.84,2198,0.028134668,28.1,,,,,,
94.24,3356,0.028081049,20.2,,,,,,
50.56,1801,0.028073293,14.9,,,,,,
85.94,3064,0.028048303,29.7,,,,,,
100,3566,0.028042625,35,,,,,,
54.28,1937,0.028022716,6.3,,,,,,
53.5,1910,0.028010471,11.3,,,,,,
55.48,1981,0.028006058,19.9,,,,,,
68.13,2438,0.027945037,25.4,,,,,,
91,3257,0.027939822,14.5,,,,,,
80.8,2894,0.027919834,22.7,,,,,,
50.35,1804,0.0279102,13.4,,,,,,
55.15,1982,0.027825429,10,,,,,,
77.75,2799,0.027777778,12.4,,,,,,
75.8,2729,0.027775742,10.7,,,,,,
77.38,2789,0.027744711,25.6,,,,,,
65.96,2378,0.027737595,12.7,,,,,,
58.53,2112,0.027713068,23.3,,,,,,
73.26,2645,0.027697543,17.7,,,,,,
84.75,3065,0.027650897,9.3,,,,,,
40.49,1466,0.027619372,4,,,,,,
92.22,3346,0.027561267,11.8,,,,,,
25.64,931,0.027540279,3.6,,,,,,
75.13,2730,0.027520147,11.1,,,,,,
94.16,3424,0.0275,18.3,,,,,,
83.54,3040,0.027480263,10.3,,,,,,
53.42,1944,0.027479424,14.9,,,,,,
74.17,2701,0.0274602,8.6,,,,,,
90.64,3301,0.027458346,18.7,,,,,,
55.87,2038,0.027414132,26,,,,,,
47.45,1731,0.027411901,20,,,,,,
49.65,1816,0.027340308,9,,,,,,
57.86,2117,0.027331129,8.6,,,,,,
52.67,1928,0.027318465,25.5,,,,,,
76.53,2804,0.027293153,38.7,,,,,,
49.06,1800,0.027255556,34.3,,,,,,
88.25,3240,0.027237654,8.3,,,,,,
56.94,2092,0.027217973,20.5,,,,,,
68.75,2527,0.027206173,8.1,,,,,,
76.52,2819,0.027144377,25,,,,,,
54.09,1999,0.027058529,14.1,,,,,,
47.75,1765,0.027053824,13.1,,,,,,
60.99,2257,0.027022596,14.2,,,,,,
84.73,3136,0.027018495,33.8,,,,,,
78.02,2893,0.026968545,5.9,,,,,,
100,3725,0.026845638,22.9,,,,,,
51.07,1905,0.026808399,4.5,,,,,,
92.66,3463,0.026757147,12.5,,,,,,
38.87,1454,0.02673315,6.8,,,,,,
67.13,2515,0.026691849,14.8,,,,,,
99.99,3748,0.026678228,13.3,,,,,,
55.67,2088,0.026661877,21.2,,,,,,
72.96,2740,0.026627737,8.7,,,,,,
95.99,3616,0.026545907,7.6,,,,,,
54.19,2042,0.026537708,14.1,,,,,,
49.54,1870,0.026491979,19.7,,,,,,
66.45,2510,0.026474104,10.4,,,,,,
100,3781,0.02644803,17.2,,,,,,
47.47,1797,0.026416249,50.3,,,,,,
61.32,2331,0.026306306,10.3,,,,,,
59.13,2248,0.026303381,13.2,,,,,,
53.96,2052,0.026296296,4.7,,,,,,
78.25,2976,0.026293683,4.9,,,,,,
96.69,3679,0.026281598,28.4,,,,,,
40.99,1561,0.026258808,11.3,,,,,,
66.2,2528,0.026186709,13.4,,,,,,
38.87,1485,0.026175084,8.3,,,,,,
77.75,2972,0.026160834,10.9,,,,,,
54.09,2068,0.026155706,29.2,,,,,,
41.5,1587,0.026149968,9.2,,,,,,
85.64,3275,0.026149618,8.7,,,,,,
99.69,3813,0.026144768,33.5,,,,,,
52.74,2019,0.026121842,29.9,,,,,,
75.64,2899,0.026091756,11,,,,,,
66.15,2538,0.02606383,9.5,,,,,,
32.45,1246,0.026043339,6.7,,,,,,
53.13,2042,0.026018609,16.5,,,,,,
61.68,2371,0.02601434,12.9,,,,,,
63.95,2460,0.025995935,14.2,,,,,,
70.42,2710,0.02598524,7.3,,,,,,
77.11,2969,0.025971708,12.2,,,,,,
56.61,2180,0.02596789,18.1,,,,,,
47.8,1846,0.025893824,9.8,,,,,,
82.28,3182,0.025857951,20.1,,,,,,
44.24,1711,0.025856224,12,,,,,,
99.01,3833,0.025830942,25.2,,,,,,
44.57,1729,0.025777906,4.2,,,,,,
100,3882,0.025759918,39.7,,,,,,
69.47,2697,0.02575825,23.1,,,,,,
98.92,3846,0.025720229,20.9,,,,,,
56.15,2184,0.025709707,10.6,,,,,,
82.07,3195,0.025687011,13.4,,,,,,
69.02,2691,0.025648458,11.2,,,,,,
49.62,1939,0.025590511,8.4,,,,,,
53.84,2104,0.025589354,14.2,,,,,,
63.84,2496,0.025576923,19.5,,,,,,
82.6,3239,0.025501698,11.8,,,,,,
31.4,1232,0.025487013,11.3,,,,,,
68.82,2703,0.025460599,10.8,,,,,,
72.74,2858,0.025451365,17.5,,,,,,
41.96,1650,0.025430303,19,,,,,,
61.1,2403,0.02542655,5.7,,,,,,
52.6,2074,0.02536162,11.4,,,,,,
76.54,3018,0.025361166,10.8,,,,,,
60.92,2403,0.025351644,14.2,,,,,,
13.74,542,0.025350554,9.5,,,,,,
68.25,2694,0.025334076,16,,,,,,
34.58,1367,0.025296269,20.3,,,,,,
60.53,2393,0.025294609,23.4,,,,,,
39.06,1545,0.025281553,21.3,,,,,,
93.01,3680,0.025274457,10.6,,,,,,
94.04,3726,0.025238862,8.2,,,,,,
54.92,2181,0.02518111,15.7,,,,,,
49.29,1958,0.025173647,7.3,,,,,,
59.09,2351,0.025133986,6,,,,,,
36.86,1469,0.025091899,23.4,,,,,,
71.56,2862,0.025003494,8.6,,,,,,
66.88,2679,0.024964539,23.3,,,,,,
100,4007,0.024956326,14.8,,,,,,
86.36,3462,0.024945118,14.8,,,,,,
52.19,2093,0.024935499,11.2,,,,,,
98.4,3950,0.024911392,14.2,,,,,,
92.44,3712,0.024903017,14.7,,,,,,
61.38,2465,0.024900609,28.1,,,,,,
96.79,3888,0.024894547,22.4,,,,,,
69.88,2813,0.024841806,5,,,,,,
64.09,2584,0.024802632,9.3,,,,,,
45.82,1848,0.024794372,6.3,,,,,,
53.37,2156,0.024754174,10.1,,,,,,
66.35,2683,0.02472978,7,,,,,,
76.62,3102,0.024700193,26.4,,,,,,
81.49,3315,0.024582202,12.4,,,,,,
78.49,3196,0.024558824,16.1,,,,,,
28.24,1150,0.024556522,44.1,,,,,,
77.92,3183,0.02448005,15,,,,,,
64.76,2649,0.024446961,11.7,,,,,,
70.38,2880,0.0244375,19.5,,,,,,
47.44,1942,0.024428424,18.5,,,,,,
44.74,1832,0.024421397,9.6,,,,,,
81.72,3347,0.024415895,7.3,,,,,,
42.59,1749,0.024351058,8.6,,,,,,
84.48,3473,0.024324791,29.9,,,,,,
64.28,2645,0.024302457,11.1,,,,,,
64.55,2657,0.024294317,19.1,,,,,,
48.77,2008,0.024287849,8.8,,,,,,
60.04,2475,0.024258586,6.5,,,,,,
53.38,2206,0.024197643,11.4,,,,,,
56.39,2340,0.024098291,7.6,,,,,,
61.5,2555,0.02407045,6.8,,,,,,
42.31,1758,0.024067122,18.8,,,,,,
29.3,1218,0.024055829,21.2,,,,,,
56.23,2339,0.024040188,14.3,,,,,,
64.13,2669,0.024027726,40.9,,,,,,
29.86,1245,0.023983936,2.9,,,,,,
58.68,2447,0.023980384,13.8,,,,,,
72.71,3035,0.023957166,12.1,,,,,,
79.52,3320,0.023951807,24.1,,,,,,
70,2923,0.023947999,35.4,,,,,,
90.31,3777,0.023910511,9.8,,,,,,
